speaker,annot.clip,start.ms,stop.ms,addressee,spkr.n.increments,spkr.prev.increment.start,spkr.prev.increment.stop,spkr.post.increment.start,spkr.post.increment.stop,prompt.spkr,prompt.start.ms,prompt.stop.ms,prompt.n.increments,prompt.prev.increment.start,prompt.prev.increment.stop,response.spkr,response.start.ms,response.stop.ms,response.n.increments,response.post.increment.start,response.post.increment.stop,intseq.num,intseq.start.spkr,intseq.start.ms,intseq.stop.spkr,intseq.stop.ms,vocseq.num,vocseq.start.ms,vocseq.stop.ms,random.run.num
Child Utterances,annotated-315193_660612-1,517438,517818,NA,1,NA,NA,NA,NA,Parent Utterances,514993,515483,2,512142,513552,Parent Utterances,517592,518532,1,NA,NA,7,Child Utterances,508637,Parent Utterances,518532,NA,NA,NA,2
Child Utterances,annotated-315193_660612-1,527321,529131,NA,2,NA,NA,529989,530379,Parent Utterances,526018,526918,2,523516,524676,NA,NA,NA,NA,NA,NA,8,Parent Utterances,523516,Child Utterances,539059,NA,NA,NA,2
Child Utterances,annotated-315193_660612-1,529989,530379,NA,2,527321,529131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,Parent Utterances,523516,Child Utterances,539059,NA,NA,NA,2
Child Utterances,annotated-315193_660612-1,532781,535371,NA,1,NA,NA,NA,NA,Parent Utterances,527586,531036,1,NA,NA,Parent Utterances,535049,535739,3,537275,537855,8,Parent Utterances,523516,Child Utterances,539059,NA,NA,NA,2
Child Utterances,annotated-315193_660612-1,538309,539059,NA,1,NA,NA,NA,NA,Parent Utterances,537275,537855,3,535049,535739,NA,NA,NA,NA,NA,NA,8,Parent Utterances,523516,Child Utterances,539059,NA,NA,NA,2
Child Utterances,annotated-315193_660612-1,564848,565088,NA,1,NA,NA,NA,NA,Parent Utterances,560866,563486,6,551976,552796,NA,NA,NA,NA,NA,NA,9,Parent Utterances,551976,Child Utterances,568460,NA,NA,NA,2
Child Utterances,annotated-315193_660612-1,567590,568460,NA,1,NA,NA,NA,NA,Parent Utterances,567434,568104,2,564438,565778,NA,NA,NA,NA,NA,NA,9,Parent Utterances,551976,Child Utterances,568460,NA,NA,NA,2
Child Utterances,annotated-315193_660612-1,573363,573563,NA,1,NA,NA,NA,NA,Parent Utterances,572309,573259,1,NA,NA,NA,NA,NA,NA,NA,NA,10,Parent Utterances,572309,Child Utterances,573563,NA,NA,NA,2
Child Utterances,annotated-315193_660612-1,583280,583790,NA,1,NA,NA,NA,NA,Parent Utterances,582247,583047,5,576664,577134,Parent Utterances,583590,584780,1,NA,NA,11,Parent Utterances,576664,Parent Utterances,584780,NA,NA,NA,2
Child Utterances,annotated-315193_660612-1,591046,592526,NA,1,NA,NA,NA,NA,Parent Utterances,589374,590924,1,NA,NA,Parent Utterances,591536,592706,1,NA,NA,12,Parent Utterances,589374,Parent Utterances,604961,NA,NA,NA,2
Child Utterances,annotated-315193_660612-1,593074,594454,NA,1,NA,NA,NA,NA,Parent Utterances,591536,592706,1,NA,NA,Parent Utterances,594878,595398,2,596942,597712,12,Parent Utterances,589374,Parent Utterances,604961,NA,NA,NA,2
Child Utterances,annotated-315193_660612-1,598499,599119,NA,1,NA,NA,NA,NA,Parent Utterances,596942,597712,2,594878,595398,Parent Utterances,599678,600268,1,NA,NA,12,Parent Utterances,589374,Parent Utterances,604961,NA,NA,NA,2
Child Utterances,annotated-315193_660612-1,599132,599542,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,Parent Utterances,589374,Parent Utterances,604961,NA,NA,NA,2
Child Utterances,annotated-315193_660612-1,600268,600878,NA,1,NA,NA,NA,NA,Parent Utterances,599678,600268,1,NA,NA,Parent Utterances,601923,602333,2,604261,604961,12,Parent Utterances,589374,Parent Utterances,604961,NA,NA,NA,2
Child Utterances,annotated-315193_660612-1,607328,608028,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parent Utterances,608771,609251,3,611699,612119,13,Child Utterances,607328,Child Utterances,648104,NA,NA,NA,2
Child Utterances,annotated-315193_660612-1,612200,612760,NA,1,NA,NA,NA,NA,Parent Utterances,611699,612119,3,608771,609251,Parent Utterances,612610,614840,1,NA,NA,13,Child Utterances,607328,Child Utterances,648104,NA,NA,NA,2
Child Utterances,annotated-315193_660612-1,614576,614896,NA,1,NA,NA,NA,NA,Parent Utterances,612610,614840,1,NA,NA,Parent Utterances,615500,616280,2,616448,618778,13,Child Utterances,607328,Child Utterances,648104,NA,NA,NA,2
Child Utterances,annotated-315193_660612-1,619108,619478,NA,1,NA,NA,NA,NA,Parent Utterances,616448,618778,2,615500,616280,Parent Utterances,619225,620185,1,NA,NA,13,Child Utterances,607328,Child Utterances,648104,NA,NA,NA,2
Child Utterances,annotated-315193_660612-1,620022,620242,NA,1,NA,NA,NA,NA,Parent Utterances,619225,620185,1,NA,NA,Parent Utterances,621466,622016,3,623908,624388,13,Child Utterances,607328,Child Utterances,648104,NA,NA,NA,2
Child Utterances,annotated-315193_660612-1,625663,625983,NA,1,NA,NA,NA,NA,Parent Utterances,623908,624388,3,621466,622016,NA,NA,NA,NA,NA,NA,13,Child Utterances,607328,Child Utterances,648104,NA,NA,NA,2
Child Utterances,annotated-315193_660612-1,629315,629855,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parent Utterances,631835,634105,1,NA,NA,13,Child Utterances,607328,Child Utterances,648104,NA,NA,NA,2
Child Utterances,annotated-315193_660612-1,630652,631052,NA,2,NA,NA,631387,633617,Parent Utterances,628977,630677,2,625380,626990,NA,NA,NA,NA,NA,NA,13,Child Utterances,607328,Child Utterances,648104,NA,NA,NA,2
Child Utterances,annotated-315193_660612-1,631387,633617,NA,2,630652,631052,NA,NA,NA,NA,NA,NA,NA,NA,Parent Utterances,634237,634997,1,NA,NA,13,Child Utterances,607328,Child Utterances,648104,NA,NA,NA,2
Child Utterances,annotated-315193_660612-1,635426,635736,NA,1,NA,NA,NA,NA,Parent Utterances,634237,634997,1,NA,NA,Parent Utterances,636206,636716,1,NA,NA,13,Child Utterances,607328,Child Utterances,648104,NA,NA,NA,2
Child Utterances,annotated-315193_660612-1,636483,637593,NA,1,NA,NA,NA,NA,Parent Utterances,636206,636716,1,NA,NA,Parent Utterances,639392,640252,1,NA,NA,13,Child Utterances,607328,Child Utterances,648104,NA,NA,NA,2
Child Utterances,annotated-315193_660612-1,639567,639927,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parent Utterances,641748,642228,1,NA,NA,13,Child Utterances,607328,Child Utterances,648104,NA,NA,NA,2
Child Utterances,annotated-315193_660612-1,640801,641221,NA,1,NA,NA,NA,NA,Parent Utterances,639392,640252,1,NA,NA,Parent Utterances,642348,643188,1,NA,NA,13,Child Utterances,607328,Child Utterances,648104,NA,NA,NA,2
Child Utterances,annotated-315193_660612-1,642431,642801,NA,1,NA,NA,NA,NA,Parent Utterances,641748,642228,1,NA,NA,Parent Utterances,643423,644243,1,NA,NA,13,Child Utterances,607328,Child Utterances,648104,NA,NA,NA,2
Child Utterances,annotated-315193_660612-1,643401,643641,NA,1,NA,NA,NA,NA,Parent Utterances,642348,643188,1,NA,NA,Parent Utterances,644756,646181,1,NA,NA,13,Child Utterances,607328,Child Utterances,648104,NA,NA,NA,2
Child Utterances,annotated-315193_660612-1,647804,648104,NA,1,NA,NA,NA,NA,Parent Utterances,644756,646181,1,NA,NA,NA,NA,NA,NA,NA,NA,13,Child Utterances,607328,Child Utterances,648104,NA,NA,NA,2
