speaker,annot.clip,start.ms,stop.ms,addressee,spkr.n.increments,spkr.prev.increment.start,spkr.prev.increment.stop,spkr.post.increment.start,spkr.post.increment.stop,prompt.spkr,prompt.start.ms,prompt.stop.ms,prompt.n.increments,prompt.prev.increment.start,prompt.prev.increment.stop,response.spkr,response.start.ms,response.stop.ms,response.n.increments,response.post.increment.start,response.post.increment.stop,intseq.num,intseq.start.spkr,intseq.start.ms,intseq.stop.spkr,intseq.stop.ms,vocseq.num,vocseq.start.ms,vocseq.stop.ms,random.run.num
KCHI,annotated-13993_45847274-1,21569278,21570778,NA,1,NA,NA,NA,NA,FEM,21566868,21568361,1,NA,NA,NA,NA,NA,NA,NA,NA,382,KCHI,21564994,SPEECH,21577991,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,21587129,21587919,NA,1,NA,NA,NA,NA,SPEECH,21585275,21585452,1,NA,NA,FEM,21588264,21593256,1,NA,NA,383,SPEECH,21585275,SPEECH,21605387,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,21594631,21595827,NA,1,NA,NA,NA,NA,FEM,21588264,21593256,1,NA,NA,SPEECH,21595713,21605387,1,NA,NA,383,SPEECH,21585275,SPEECH,21605387,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,21599874,21600922,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,383,SPEECH,21585275,SPEECH,21605387,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,21624673,21624953,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210,21624673,21624953,1
KCHI,annotated-13993_45847274-1,21639011,21639279,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MAL,21640425,21641424,1,NA,NA,384,KCHI,21639011,MAL,21641424,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,21655088,21658996,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPEECH,21658544,21660385,4,21692745,21693624,385,KCHI,21655088,SPEECH,21693624,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,21677352,21677870,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,385,KCHI,21655088,SPEECH,21693624,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,21753860,21755257,NA,1,NA,NA,NA,NA,MAL,21753459,21754107,1,NA,NA,SPEECH,21755653,21758306,1,NA,NA,386,MAL,21753459,SPEECH,21758306,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,21764583,21764836,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPEECH,21764776,21766369,1,NA,NA,387,KCHI,21764583,SPEECH,21766369,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,21805103,21806485,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPEECH,21807298,21807818,1,NA,NA,388,KCHI,21805103,SPEECH,21807818,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,21903666,21904626,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FEM,21903782,21904997,2,21905609,21908166,389,KCHI,21903666,FEM,21908166,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,21929582,21930573,NA,1,NA,NA,NA,NA,SPEECH,21926990,21928656,1,NA,NA,MAL,21931242,21931362,2,21932839,21933501,390,SPEECH,21926990,MAL,21933501,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,21996018,21998246,NA,1,NA,NA,NA,NA,SPEECH,21991820,21996805,2,21990471,21991553,NA,NA,NA,NA,NA,NA,391,SPEECH,21990471,KCHI,21998246,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,22046058,22047541,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MAL,22047741,22048549,1,NA,NA,392,KCHI,22046058,MAL,22048549,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,22063306,22063546,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPEECH,22064233,22064969,2,22065255,22066581,393,KCHI,22063306,SPEECH,22066581,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,22081434,22083051,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211,22081434,22083051,1
KCHI,annotated-13993_45847274-1,22094638,22103037,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212,22094638,22103037,1
KCHI,annotated-13993_45847274-1,22109447,22109778,NA,1,NA,NA,NA,NA,SPEECH,22107536,22108923,1,NA,NA,FEM,22110003,22112354,1,NA,NA,394,SPEECH,22107536,KCHI,22121257,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,22113795,22114914,NA,1,NA,NA,NA,NA,SPEECH,22111458,22112697,1,NA,NA,MAL,22115109,22116808,1,NA,NA,394,SPEECH,22107536,KCHI,22121257,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,22116779,22117894,NA,1,NA,NA,NA,NA,MAL,22115109,22116808,1,NA,NA,FEM,22119249,22120506,1,NA,NA,394,SPEECH,22107536,KCHI,22121257,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,22121014,22121257,NA,1,NA,NA,NA,NA,FEM,22119249,22120506,1,NA,NA,NA,NA,NA,NA,NA,NA,394,SPEECH,22107536,KCHI,22121257,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,22159031,22167872,NA,1,NA,NA,NA,NA,SPEECH,22157785,22159142,1,NA,NA,FEM,22169646,22170331,1,NA,NA,395,SPEECH,22157785,FEM,22183292,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,22171699,22171967,NA,1,NA,NA,NA,NA,FEM,22169646,22170331,1,NA,NA,MAL,22172507,22174328,1,NA,NA,395,SPEECH,22157785,FEM,22183292,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,22173639,22174447,NA,1,NA,NA,NA,NA,MAL,22172507,22174328,1,NA,NA,SPEECH,22176296,22178797,1,NA,NA,395,SPEECH,22157785,FEM,22183292,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,22178059,22181076,NA,1,NA,NA,NA,NA,SPEECH,22176296,22178797,1,NA,NA,FEM,22182330,22183292,1,NA,NA,395,SPEECH,22157785,FEM,22183292,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,22223602,22224658,NA,1,NA,NA,NA,NA,SPEECH,22223037,22223179,1,NA,NA,SPEECH,22224525,22227525,1,NA,NA,396,SPEECH,22223037,SPEECH,22227525,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,22237312,22238897,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,397,SPEECH,22235331,KCHI,22240986,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,22240716,22240986,NA,1,NA,NA,NA,NA,SPEECH,22235331,22239690,1,NA,NA,NA,NA,NA,NA,NA,NA,397,SPEECH,22235331,KCHI,22240986,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,22255417,22257602,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FEM,22256607,22258748,1,NA,NA,398,KCHI,22255417,FEM,22258748,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,22268796,22269636,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CHI,22271350,22271703,1,NA,NA,399,KCHI,22268796,CHI,22271703,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,22293160,22294660,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213,22293160,22294660,1
KCHI,annotated-13993_45847274-1,22317618,22319196,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214,22317618,22319196,1
KCHI,annotated-13993_45847274-1,22338196,22341370,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215,22338196,22341370,1
KCHI,annotated-13993_45847274-1,22394441,22395162,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPEECH,22394816,22402376,1,NA,NA,400,KCHI,22394441,SPEECH,22402376,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,22409821,22412133,NA,1,NA,NA,NA,NA,SPEECH,22405894,22407895,2,22405667,22405795,FEM,22413403,22414957,1,NA,NA,401,SPEECH,22405667,FEM,22414957,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,22420525,22421959,NA,1,NA,NA,NA,NA,FEM,22418590,22418735,1,NA,NA,FEM,22422199,22422616,1,NA,NA,402,FEM,22418590,FEM,22422616,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,22431305,22431578,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216,22431305,22431578,1
KCHI,annotated-13993_45847274-1,22497314,22497660,NA,1,NA,NA,NA,NA,SPEECH,22493958,22497433,1,NA,NA,NA,NA,NA,NA,NA,NA,403,SPEECH,22493958,KCHI,22497660,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,22504658,22505475,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217,22504658,22505475,1
KCHI,annotated-13993_45847274-1,22516550,22516677,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218,22516550,22516677,1
KCHI,annotated-13993_45847274-1,22548102,22549381,NA,1,NA,NA,NA,NA,FEM,22547128,22547229,1,NA,NA,NA,NA,NA,NA,NA,NA,404,FEM,22547128,KCHI,22549381,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,22554865,22560138,NA,1,NA,NA,NA,NA,MAL,22554722,22554906,1,NA,NA,NA,NA,NA,NA,NA,NA,405,MAL,22554722,KCHI,22560138,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,22571020,22572200,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FEM,22572295,22574295,1,NA,NA,406,KCHI,22571020,FEM,22574295,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,22591304,22591856,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219,22591304,22591856,1
KCHI,annotated-13993_45847274-1,22631079,22632122,NA,1,NA,NA,NA,NA,FEM,22629352,22631809,1,NA,NA,NA,NA,NA,NA,NA,NA,407,FEM,22629352,KCHI,22632122,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,22692006,22692641,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220,22692006,22692641,1
KCHI,annotated-13993_45847274-1,22752419,22752959,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221,22752419,22752959,1
KCHI,annotated-13993_45847274-1,22827147,22829079,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222,22827147,22829079,1
KCHI,annotated-13993_45847274-1,22844666,22844840,NA,1,NA,NA,NA,NA,MAL,22842158,22843889,1,NA,NA,NA,NA,NA,NA,NA,NA,408,MAL,22842158,KCHI,22844840,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,22922311,22922832,NA,1,NA,NA,NA,NA,MAL,22911155,22920519,2,22909117,22909741,NA,NA,NA,NA,NA,NA,409,MAL,22909117,KCHI,22922832,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,22984755,22986755,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223,22984755,22986755,1
KCHI,annotated-13993_45847274-1,22997786,22998285,NA,1,NA,NA,NA,NA,FEM,22996357,22996840,1,NA,NA,SPEECH,22999904,23000090,1,NA,NA,410,FEM,22996357,SPEECH,23000090,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,23012212,23012862,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224,23012212,23012862,1
KCHI,annotated-13993_45847274-1,23034476,23035551,NA,1,NA,NA,NA,NA,FEM,23033396,23033678,1,NA,NA,NA,NA,NA,NA,NA,NA,411,FEM,23033396,KCHI,23035551,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,23068401,23069908,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225,23068401,23069908,1
KCHI,annotated-13993_45847274-1,23091983,23094020,NA,1,NA,NA,NA,NA,FEM,23091195,23091696,1,NA,NA,NA,NA,NA,NA,NA,NA,412,FEM,23091195,KCHI,23094020,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,23102806,23104121,NA,1,NA,NA,NA,NA,CHI,23102515,23102717,1,NA,NA,NA,NA,NA,NA,NA,NA,413,CHI,23102515,KCHI,23104121,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,23131928,23136947,NA,1,NA,NA,NA,NA,MAL,23129498,23130934,1,NA,NA,NA,NA,NA,NA,NA,NA,414,MAL,23129498,KCHI,23136947,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,23158288,23158791,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,23158288,23158791,1
KCHI,annotated-13993_45847274-1,23172342,23178852,NA,2,NA,NA,23180806,23181191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227,23172342,23181191,1
KCHI,annotated-13993_45847274-1,23180806,23181191,NA,2,23172342,23178852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227,23172342,23181191,1
KCHI,annotated-13993_45847274-1,23210554,23210691,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPEECH,23211002,23211488,3,23216651,23217171,415,KCHI,23210554,SPEECH,23217171,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,23222479,23224987,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228,23222479,23224987,1
KCHI,annotated-13993_45847274-1,23229146,23229902,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229,23229146,23229902,1
KCHI,annotated-13993_45847274-1,23257617,23257985,NA,1,NA,NA,NA,NA,SPEECH,23254833,23257692,1,NA,NA,NA,NA,NA,NA,NA,NA,416,SPEECH,23254833,KCHI,23257985,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,23275501,23278020,NA,1,NA,NA,NA,NA,SPEECH,23271623,23273791,4,23263270,23263925,NA,NA,NA,NA,NA,NA,417,SPEECH,23263270,KCHI,23278020,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,23330746,23331497,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CHI,23331553,23331752,1,NA,NA,418,KCHI,23330746,CHI,23331752,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,23341432,23343005,NA,1,NA,NA,NA,NA,MAL,23340441,23340679,1,NA,NA,NA,NA,NA,NA,NA,NA,419,MAL,23340441,KCHI,23343005,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,23397574,23398392,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230,23397574,23398392,1
KCHI,annotated-13993_45847274-1,23410538,23411058,NA,1,NA,NA,NA,NA,CHI,23408748,23409465,1,NA,NA,NA,NA,NA,NA,NA,NA,420,CHI,23408748,KCHI,23411058,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,23536321,23536662,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231,23536321,23536662,1
KCHI,annotated-13993_45847274-1,23543255,23543979,NA,1,NA,NA,NA,NA,FEM,23540578,23543079,1,NA,NA,NA,NA,NA,NA,NA,NA,421,FEM,23540578,KCHI,23543979,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,23590451,23591086,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232,23590451,23591086,1
KCHI,annotated-13993_45847274-1,23606138,23606766,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,23606138,23606766,1
KCHI,annotated-13993_45847274-1,23618559,23619234,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234,23618559,23619234,1
KCHI,annotated-13993_45847274-1,23625191,23625827,NA,1,NA,NA,NA,NA,SPEECH,23622608,23623865,1,NA,NA,SPEECH,23625694,23630724,1,NA,NA,422,SPEECH,23622608,SPEECH,23630724,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,23642726,23643760,NA,1,NA,NA,NA,NA,MAL,23640748,23640996,1,NA,NA,SPEECH,23643384,23645299,2,23646997,23648521,423,MAL,23640748,KCHI,23650590,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,23648467,23650590,NA,1,NA,NA,NA,NA,SPEECH,23646997,23648521,2,23643384,23645299,NA,NA,NA,NA,NA,NA,423,MAL,23640748,KCHI,23650590,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,23683255,23683591,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MAL,23684746,23685171,1,NA,NA,424,KCHI,23683255,MAL,23685171,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,23687864,23688505,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235,23687864,23688505,1
KCHI,annotated-13993_45847274-1,23723873,23725115,NA,1,NA,NA,NA,NA,FEM,23722628,23723168,1,NA,NA,FEM,23726434,23726564,1,NA,NA,425,FEM,23722628,FEM,23726564,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,23748408,23748683,NA,1,NA,NA,NA,NA,SPEECH,23745046,23746625,1,NA,NA,NA,NA,NA,NA,NA,NA,426,SPEECH,23745046,KCHI,23748683,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,23752177,23764442,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FEM,23765283,23766544,1,NA,NA,427,KCHI,23752177,FEM,23766544,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,23799415,23800915,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MAL,23800860,23801862,1,NA,NA,428,KCHI,23799415,MAL,23801862,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,23820068,23821045,NA,1,NA,NA,NA,NA,SPEECH,23819328,23820373,1,NA,NA,NA,NA,NA,NA,NA,NA,429,SPEECH,23819328,KCHI,23821045,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,23835037,23836368,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPEECH,23835900,23862380,1,NA,NA,430,KCHI,23835037,CHI,23867492,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,23857478,23858668,NA,1,NA,NA,NA,NA,FEM,23848768,23856768,1,NA,NA,NA,NA,NA,NA,NA,NA,430,KCHI,23835037,CHI,23867492,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,23864903,23865721,NA,1,NA,NA,NA,NA,MAL,23864179,23864284,1,NA,NA,CHI,23867244,23867492,1,NA,NA,430,KCHI,23835037,CHI,23867492,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,23909484,23910545,NA,1,NA,NA,NA,NA,MAL,23907731,23907967,1,NA,NA,NA,NA,NA,NA,NA,NA,431,MAL,23907731,KCHI,23910545,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,23919950,23921967,NA,1,NA,NA,NA,NA,SPEECH,23917691,23918948,1,NA,NA,NA,NA,NA,NA,NA,NA,432,SPEECH,23917691,KCHI,23921967,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,23938447,23939335,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FEM,23940409,23943409,1,NA,NA,433,KCHI,23938447,FEM,23943409,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,24022852,24023341,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPEECH,24024240,24031437,1,NA,NA,434,KCHI,24022852,KCHI,24032077,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,24030320,24032077,NA,1,NA,NA,NA,NA,FEM,24026572,24028572,1,NA,NA,NA,NA,NA,NA,NA,NA,434,KCHI,24022852,KCHI,24032077,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,24061726,24063464,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236,24061726,24063464,1
KCHI,annotated-13993_45847274-1,24106767,24107246,NA,1,NA,NA,NA,NA,CHI,24104866,24105396,1,NA,NA,NA,NA,NA,NA,NA,NA,435,CHI,24104866,KCHI,24107246,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,24117864,24118721,NA,2,NA,NA,24120108,24124089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237,24117864,24124089,1
KCHI,annotated-13993_45847274-1,24120108,24124089,NA,2,24117864,24118721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237,24117864,24124089,1
KCHI,annotated-13993_45847274-1,24161442,24163629,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CHI,24164518,24164882,1,NA,NA,436,KCHI,24161442,CHI,24164882,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,24204147,24204712,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238,24204147,24204712,1
KCHI,annotated-13993_45847274-1,24299881,24301570,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239,24299881,24301570,1
KCHI,annotated-13993_45847274-1,24426546,24428694,NA,1,NA,NA,NA,NA,FEM,24424161,24426979,1,NA,NA,NA,NA,NA,NA,NA,NA,437,FEM,24424161,KCHI,24428694,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,24431444,24432443,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240,24431444,24432443,1
KCHI,annotated-13993_45847274-1,24442176,24447237,NA,1,NA,NA,NA,NA,SPEECH,24441282,24442168,1,NA,NA,MAL,24448832,24448937,1,NA,NA,438,SPEECH,24441282,MAL,24448937,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,24454725,24456426,NA,1,NA,NA,NA,NA,SPEECH,24453118,24453226,1,NA,NA,CHI,24456820,24458010,1,NA,NA,439,SPEECH,24453118,CHI,24458010,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,24512839,24513735,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,241,24512839,24513735,1
KCHI,annotated-13993_45847274-1,24572175,24572491,NA,1,NA,NA,NA,NA,FEM,24569390,24572110,1,NA,NA,NA,NA,NA,NA,NA,NA,440,FEM,24569390,KCHI,24572491,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,24588929,24590601,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MAL,24590781,24591632,1,NA,NA,441,KCHI,24588929,MAL,24591632,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,24607590,24610211,NA,1,NA,NA,NA,NA,FEM,24604406,24606088,1,NA,NA,SPEECH,24610536,24613521,2,24614045,24619362,442,FEM,24604406,SPEECH,24619362,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,24635566,24638573,NA,1,NA,NA,NA,NA,FEM,24634106,24634555,1,NA,NA,FEM,24638368,24640349,1,NA,NA,443,FEM,24634106,FEM,24640349,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,24663936,24665036,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242,24663936,24665036,1
KCHI,annotated-13993_45847274-1,24683749,24685209,NA,1,NA,NA,NA,NA,FEM,24680686,24682509,1,NA,NA,SPEECH,24685064,24685287,1,NA,NA,444,FEM,24680686,SPEECH,24685287,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,24699900,24703410,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CHI,24702419,24703646,1,NA,NA,445,KCHI,24699900,CHI,24703646,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,24714414,24714817,NA,2,NA,NA,24716121,24716499,MAL,24712389,24713690,1,NA,NA,NA,NA,NA,NA,NA,NA,446,MAL,24712389,KCHI,24716499,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,24716121,24716499,NA,2,24714414,24714817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,446,MAL,24712389,KCHI,24716499,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,24725293,24725794,NA,1,NA,NA,NA,NA,SPEECH,24719054,24723868,1,NA,NA,NA,NA,NA,NA,NA,NA,447,SPEECH,24719054,KCHI,24725794,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,24738776,24739799,NA,1,NA,NA,NA,NA,SPEECH,24736560,24736881,1,NA,NA,NA,NA,NA,NA,NA,NA,448,SPEECH,24736560,KCHI,24739799,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,24746810,24747610,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FEM,24747226,24749482,2,24749920,24751282,449,KCHI,24746810,FEM,24751282,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,24833154,24835137,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243,24833154,24835137,1
KCHI,annotated-13993_45847274-1,24852391,24853371,NA,1,NA,NA,NA,NA,SPEECH,24851298,24852775,1,NA,NA,SPEECH,24853426,24855407,1,NA,NA,450,SPEECH,24851298,SPEECH,24855407,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,24880122,24880304,NA,1,NA,NA,NA,NA,MAL,24879963,24880304,1,NA,NA,NA,NA,NA,NA,NA,NA,451,MAL,24879963,KCHI,24880304,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,24883448,24883607,NA,1,NA,NA,NA,NA,FEM,24882475,24883261,1,NA,NA,NA,NA,NA,NA,NA,NA,452,FEM,24882475,KCHI,24883607,NA,NA,NA,1
KCHI,annotated-13993_45847274-1,24911759,24913158,NA,1,NA,NA,NA,NA,SPEECH,24910091,24911161,3,24889684,24905224,FEM,24914350,24914890,1,NA,NA,453,SPEECH,24889684,FEM,24914890,NA,NA,NA,1
